fecha,activo,particion,modelo,semilla,senal,retorno_futuro,precio_cierre,recompensa,rotacion
2023-10-02,GLD,validacion,DQN,0,1,-0.0028924210000569,169.64999389648438,-0.01038824198056834,1.0
2023-10-03,GLD,validacion,DQN,0,1,-0.0001182635075601,169.16000366210938,-0.00011825651470715895,0.0
2023-10-04,GLD,validacion,DQN,0,1,-0.0018344684108627,169.13999938964844,-0.0018327868021306836,0.0
2023-10-05,GLD,validacion,DQN,0,1,0.0051398519222737,168.8300018310547,0.0051530836211095,0.0
2023-10-06,GLD,validacion,DQN,0,1,0.0182184785369434,169.6999969482422,0.018385447448936165,0.0
2023-10-09,GLD,validacion,DQN,0,1,-0.0016795054754092,172.82000732421875,-0.0016780958953311552,0.0
2023-10-10,GLD,validacion,DQN,0,1,0.00727650782611,172.52999877929688,0.007303045938392021,0.0
2023-10-11,GLD,validacion,DQN,0,1,-0.0030543103873241,173.7899932861328,-0.0030496507265770113,0.0
2023-10-12,GLD,validacion,DQN,0,1,0.0316423193817758,173.25999450683594,0.032148259845402365,0.0
2023-10-13,GLD,validacion,DQN,0,1,-0.0048768004743516,178.8300018310547,-0.004864928190345841,0.0
2023-10-16,GLD,validacion,DQN,0,1,0.0018525567250013,177.9600067138672,0.0018542737683540005,0.0
2023-10-17,GLD,validacion,DQN,0,1,0.0143671137834947,178.2899932861328,0.014470816805260075,0.0
2023-10-18,GLD,validacion,DQN,0,1,0.012199301049654,180.8699951171875,0.012274016037125225,0.0
2023-10-19,GLD,validacion,DQN,0,1,0.0027271753020748,183.08999633789065,0.002730897427499314,0.0
2023-10-20,GLD,validacion,DQN,0,1,-0.003382778876821,183.58999633789065,-0.0033770637265357326,0.0
2023-10-23,GLD,validacion,DQN,0,1,-0.0001093368636913,182.97000122070312,-0.00010933088663425862,0.0
2023-10-24,GLD,validacion,DQN,0,1,0.004199991317574,182.9499969482422,0.0042088236420074615,0.0
2023-10-25,GLD,validacion,DQN,0,1,0.0015772080037924,183.72000122070312,0.0015784524505004498,0.0
2023-10-26,GLD,validacion,DQN,0,1,0.0115626934248151,184.0099945068359,0.011629799758344009,0.0
2023-10-27,GLD,validacion,DQN,0,1,-0.0056565149769637,186.1499938964844,-0.005640547017974468,0.0
2023-10-30,GLD,validacion,DQN,0,1,-0.0054715039881709,185.1000061035156,-0.005456562573315583,0.0
2023-10-31,GLD,validacion,DQN,0,1,-0.0031556165767177,184.08999633789065,-0.0031506428518264635,0.0
2023-11-01,GLD,validacion,DQN,0,1,0.0033185604405965,183.5099945068359,0.0033240729584833218,0.0
2023-11-02,GLD,validacion,DQN,0,1,0.0036323164276059,184.1199951171875,0.003638921283475305,0.0
2023-11-03,GLD,validacion,DQN,0,1,-0.0078230810507058,184.7899932861328,-0.007792560392528937,0.0
2023-11-06,GLD,validacion,DQN,0,1,-0.0041537457140317,183.3500061035156,-0.004145130844423529,0.0
2023-11-07,GLD,validacion,DQN,0,1,-0.0100176534706271,182.58999633789065,-0.009967643912220258,0.0
2023-11-08,GLD,validacion,DQN,0,1,0.0039750574137907,180.77000427246097,0.003982968433291189,0.0
2023-11-09,GLD,validacion,DQN,0,1,-0.0109696999532455,181.4900054931641,-0.010909752197912227,0.0
2023-11-10,GLD,validacion,DQN,0,1,0.0055552613869156,179.50999450683594,0.005570720464602693,0.0
2023-11-13,GLD,validacion,DQN,0,1,0.0088796361866049,180.5099945068359,0.008919177105678857,0.0
2023-11-14,GLD,validacion,DQN,0,1,-0.0026390807860946,182.1199951171875,-0.0026356014737985833,0.0
2023-11-15,GLD,validacion,DQN,0,1,0.0112228645793535,181.63999938964844,0.01128607717818923,0.0
2023-11-16,GLD,validacion,DQN,0,1,-0.0001089082776975,183.69000244140625,-0.00010890234740631237,0.0
2023-11-17,GLD,validacion,DQN,0,1,-0.001634716238304,183.6699981689453,-0.00163338081749126,0.0
2023-11-20,GLD,validacion,DQN,0,1,0.0107400195935418,183.3699951171875,0.01079790063288553,0.0
2023-11-21,GLD,validacion,DQN,0,1,-0.0042713618891717,185.3500061035156,-0.004262252597286837,0.0
2023-11-22,GLD,validacion,DQN,0,1,0.0051881153396818,184.55999755859375,0.005201596914642595,0.0
2023-11-24,GLD,validacion,DQN,0,1,0.0067152202241083,185.52000427246097,0.006737817869841142,0.0
2023-11-27,GLD,validacion,DQN,0,1,0.0132437658546178,186.77000427246097,0.01333185296040646,0.0
2023-11-28,GLD,validacion,DQN,0,1,0.0014783465644931,189.2599945068359,0.0014794398574643982,0.0
2023-11-29,GLD,validacion,DQN,0,1,-0.0041766604910127,189.5399932861328,-0.004167950375202444,0.0
2023-11-30,GLD,validacion,DQN,0,1,0.0171240372669509,188.75,0.01727149407595166,0.0
2023-12-01,GLD,validacion,DQN,0,1,-0.0218504175807455,192.0099945068359,-0.021613426463259415,0.0
2023-12-04,GLD,validacion,DQN,0,1,-0.0037866060778629,187.86000061035156,-0.0037794459254783777,0.0
2023-12-05,GLD,validacion,DQN,0,1,0.0036801154063575,187.1499938964844,0.0036868953454944646,0.0
2023-12-06,GLD,validacion,DQN,0,1,0.0016489674559858,187.83999633789065,0.001650327750412242,0.0
2023-12-07,GLD,validacion,DQN,0,1,-0.0134301735146684,188.1499938964844,-0.01334039111485118,0.0
2023-12-08,GLD,validacion,DQN,0,1,-0.0111043205602532,185.63999938964844,-0.011042895165362117,0.0
2023-12-11,GLD,validacion,DQN,0,1,-0.0005447904909059,183.58999633789065,-0.0005446421195114074,0.0
2023-12-12,GLD,validacion,DQN,0,1,0.022311764488914,183.4900054931641,0.02256253346617626,0.0
2023-12-13,GLD,validacion,DQN,0,1,0.0058454350891876,187.6300048828125,0.005862552982469595,0.0
2023-12-14,GLD,validacion,DQN,0,1,-0.0092087827575075,188.72999572753903,-0.009166511771857067,0.0
2023-12-15,GLD,validacion,DQN,0,1,0.0045351876568232,187.0,0.004545487184575325,0.0
2023-12-18,GLD,validacion,DQN,0,1,0.0067908306061817,187.8500061035156,0.006813940578695306,0.0
2023-12-19,GLD,validacion,DQN,0,1,-0.0054608663623586,189.1300048828125,-0.005445982936103148,0.0
2023-12-20,GLD,validacion,DQN,0,1,0.0070457557204403,188.1000061035156,0.007070635455129686,0.0
2023-12-21,GLD,validacion,DQN,0,1,0.0044246140313629,189.42999267578125,0.004434417088942285,0.0
2023-12-22,GLD,validacion,DQN,0,1,0.0075918421515082,190.27000427246097,0.007620733251079317,0.0
2023-12-26,GLD,validacion,DQN,0,1,0.0045275772625214,191.72000122070312,0.004537842226414366,0.0
2023-12-27,GLD,validacion,DQN,0,1,-0.0058324131605247,192.58999633789065,-0.005815437657636868,0.0
2023-12-28,GLD,validacion,DQN,0,1,-0.0015680697977631,191.47000122070312,-0.00156684101867215,0.0
2023-12-29,GLD,validacion,DQN,0,1,-0.0023566846852945,191.1699981689453,-0.0023539098841466924,0.0
2024-01-02,GLD,validacion,DQN,0,1,-0.0083717551598921,190.72000122070312,-0.008336809604204342,0.0
2024-01-03,GLD,validacion,DQN,0,1,0.0010041086074332,189.1300048828125,0.0010046128932527472,0.0
2024-01-04,GLD,validacion,DQN,0,1,0.0001584428568191,189.32000732421875,0.00015845540955149333,0.0
2024-01-05,GLD,validacion,DQN,0,1,-0.0078469782930157,189.3500061035156,-0.007816271130823164,0.0
2024-01-08,GLD,validacion,DQN,0,1,0.0003193058065587,187.8699951171875,0.0003193567900840519,0.0
2024-01-09,GLD,validacion,DQN,0,1,-0.0022906686849215,187.92999267578125,-0.0022880471055147927,0.0
2024-01-10,GLD,validacion,DQN,0,1,0.0019713628783626,187.5,0.001973307291666498,0.0
2024-01-11,GLD,validacion,DQN,0,1,0.0097464174657847,187.8699951171875,0.009794068475553707,0.0
2024-01-12,GLD,validacion,DQN,0,1,-0.0095334814649172,189.7100067138672,-0.009488181898979625,0.0
2024-01-16,GLD,validacion,DQN,0,1,-0.0110770755332533,187.91000366210935,-0.011015950635288594,0.0
2024-01-17,GLD,validacion,DQN,0,1,0.0081991767942437,185.83999633789065,0.008232882099906247,0.0
2024-01-18,GLD,validacion,DQN,0,1,0.0029842685447011,187.3699951171875,0.0029887259069603035,0.0
2024-01-19,GLD,validacion,DQN,0,1,-0.003785111631635,187.92999267578125,-0.00377795712631672,0.0
2024-01-22,GLD,validacion,DQN,0,1,0.0038915513093621,187.22000122070312,0.003899133227109121,0.0
2024-01-23,GLD,validacion,DQN,0,1,-0.0082810842658062,187.9499969482422,-0.008246890539639694,0.0
2024-01-24,GLD,validacion,DQN,0,1,0.0039621270789886,186.3999938964844,0.003969986681303121,0.0
2024-01-25,GLD,validacion,DQN,0,1,-0.0006949345993065,187.13999938964844,-0.0006946931881827292,0.0
2024-01-26,GLD,validacion,DQN,0,1,0.0070336909422522,187.0099945068359,0.00705848544458691,0.0
2024-01-29,GLD,validacion,DQN,0,1,0.001379574176667,188.3300018310547,0.0013805262268790886,0.0
2024-01-30,GLD,validacion,DQN,0,1,-0.0007426235867569,188.58999633789065,-0.0007423479101066467,0.0
2024-01-31,GLD,validacion,DQN,0,1,0.0103469577000935,188.4499969482422,0.010400672568890917,0.0
2024-02-01,GLD,validacion,DQN,0,1,-0.0094982669201154,190.41000366210935,-0.00945330086202808,0.0
2024-02-02,GLD,validacion,DQN,0,1,-0.005529246178959,188.61000061035156,-0.005513988032274668,0.0
2024-02-05,GLD,validacion,DQN,0,1,0.0052110917695982,187.57000732421875,0.00522469312401916,0.0
2024-02-06,GLD,validacion,DQN,0,1,-0.0002652330017039,188.5500030517578,-0.00026519783054089,0.0
2024-02-07,GLD,validacion,DQN,0,1,-0.0009022539588233,188.5,-0.0009018470501077279,0.0
2024-02-08,GLD,validacion,DQN,0,1,-0.0038836838223869,188.3300018310547,-0.0038761520758329557,0.0
2024-02-09,GLD,validacion,DQN,0,1,-0.0026153866387208,187.6000061035156,-0.0026119694947858312,0.0
2024-02-12,GLD,validacion,DQN,0,1,-0.013884637194949,187.11000061035156,-0.01378869019634825,0.0
2024-02-13,GLD,validacion,DQN,0,1,-0.0005962900909107,184.52999877929688,-0.0005961123453055106,0.0
2024-02-14,GLD,validacion,DQN,0,1,0.0067013085143279,184.4199981689453,0.006723812522913371,0.0
2024-02-15,GLD,validacion,DQN,0,1,0.0036558786728409,185.66000366210935,0.003662569548467993,0.0
2024-02-16,GLD,validacion,DQN,0,1,0.0060458967511151,186.33999633789065,0.006064210073093565,0.0
2024-02-20,GLD,validacion,DQN,0,1,5.331114505738622e-05,187.47000122070312,5.331256612173263e-05,0.0
2024-02-21,GLD,validacion,DQN,0,1,0.0004266309391015,187.47999572753903,0.0004267219590241108,0.0
2024-02-22,GLD,validacion,DQN,0,1,0.0056356020239861,187.55999755859375,0.00565151190227859,0.0
2024-02-23,GLD,validacion,DQN,0,1,-0.0022291722929283,188.6199951171875,-0.0022266895335479805,0.0
2024-02-26,GLD,validacion,DQN,0,1,-0.001063248105826,188.1999969482422,-0.001062683057838539,0.0
2024-02-27,GLD,validacion,DQN,0,1,0.0018068578078276,188.0,0.0018084911589927473,0.0
2024-02-28,GLD,validacion,DQN,0,1,0.005137049487701,188.33999633789065,0.005150266749304155,0.0
2024-02-29,GLD,validacion,DQN,0,1,0.0187342049464241,189.30999755859375,0.01891079117438907,0.0
2024-03-01,GLD,validacion,DQN,0,1,0.0160455752403637,192.88999938964844,0.016174996770490422,0.0
2024-03-04,GLD,validacion,DQN,0,1,0.0060020930123128,196.0099945068359,0.006020141664404758,0.0
2024-03-05,GLD,validacion,DQN,0,1,0.0081818391635687,197.19000244140625,0.008215401882095226,0.0
2024-03-06,GLD,validacion,DQN,0,1,0.0056677512615818,198.80999755859375,0.005683843351386146,0.0
2024-03-07,GLD,validacion,DQN,0,1,0.0084170251169512,199.94000244140625,0.008452547868211112,0.0
2024-03-08,GLD,validacion,DQN,0,1,0.0018333385345244,201.6300048828125,0.0018350201271012888,0.0
2024-03-11,GLD,validacion,DQN,0,1,-0.0110009160939685,202.0,-0.010940627296372149,0.0
2024-03-12,GLD,validacion,DQN,0,1,0.0069829660287375,199.7899932861328,0.007007403785575809,0.0
2024-03-13,GLD,validacion,DQN,0,1,-0.0041838797895552,201.19000244140625,-0.004175139558116415,0.0
2024-03-14,GLD,validacion,DQN,0,1,-0.003199519647615,200.3500061035156,-0.0031944066391379096,0.0
2024-03-15,GLD,validacion,DQN,0,1,0.0016010012977577,199.7100067138672,0.0016022835845583795,0.0
2024-03-18,GLD,validacion,DQN,0,1,-0.0011504677080451,200.02999877929688,-0.00114980617378706,0.0
2024-03-19,GLD,validacion,DQN,0,1,0.0118414720111667,199.8000030517578,0.011911859798154624,0.0
2024-03-20,GLD,validacion,DQN,0,1,-0.0010391759354036,202.17999267578125,-0.0010386361790746916,0.0
2024-03-21,GLD,validacion,DQN,0,1,-0.0080533100178607,201.97000122070312,-0.008020968992406247,0.0
2024-03-22,GLD,validacion,DQN,0,1,0.0031893153617758,200.3500061035156,0.003194406639138428,0.0
2024-03-25,GLD,validacion,DQN,0,1,0.0032287432792986,200.9900054931641,0.0032339612852362674,0.0
2024-03-26,GLD,validacion,DQN,0,1,0.0072145724506207,201.63999938964844,0.007240660177973003,0.0
2024-03-27,GLD,validacion,DQN,0,1,0.0128175282024101,203.1000061035156,0.012900024807740138,0.0
2024-03-28,GLD,validacion,DQN,0,1,0.0101563288270648,205.72000122070312,0.010208079384865707,0.0
2024-04-01,GLD,validacion,DQN,0,1,0.0146643119619138,207.82000732421875,0.014772360490971456,0.0
2024-04-02,GLD,validacion,DQN,0,1,0.008734121015037,210.88999938964844,0.008772374739768952,0.0
2024-04-03,GLD,validacion,DQN,0,1,-0.0057512117823675,212.7400054931641,-0.00573470522328395,0.0
2024-04-04,GLD,validacion,DQN,0,1,0.0169693993046899,211.52000427246097,0.017114197447370062,0.0
2024-04-05,GLD,validacion,DQN,0,0,0.0062091685195614,215.13999938964844,-0.0075,1.0
2024-04-08,GLD,validacion,DQN,0,1,0.0054820013282546,216.47999572753903,-0.002002945006964997,1.0
2024-04-09,GLD,validacion,DQN,0,1,-0.0095089230354046,217.6699981689453,-0.009463856185613958,0.0
2024-04-10,GLD,validacion,DQN,0,1,0.0192468328744955,215.61000061035156,0.019433247203493,0.0
2024-04-11,GLD,validacion,DQN,0,1,-0.01332774609336,219.8000030517578,-0.01323932493951842,0.0
2024-04-12,GLD,validacion,DQN,0,0,0.0185461080043557,216.88999938964844,-0.0075,1.0
2024-04-15,GLD,validacion,DQN,0,0,0.0012212692273934,220.9499969482422,0.0,0.0
2024-04-16,GLD,validacion,DQN,0,0,-0.0073955324112901,221.22000122070312,-0.0,0.0
2024-04-17,GLD,validacion,DQN,0,0,0.0034096367107846,219.58999633789065,0.0,0.0
2024-04-18,GLD,validacion,DQN,0,0,0.0031266420969038,220.33999633789065,0.0,0.0
2024-04-19,GLD,validacion,DQN,0,0,-0.0250127166271575,221.02999877929688,-0.0,0.0
2024-04-22,GLD,validacion,DQN,0,1,-0.0024616906480957,215.57000732421875,-0.009958663172417961,1.0
2024-04-23,GLD,validacion,DQN,0,1,-0.0018618228395408,215.0399932861328,-0.0018600907225296483,0.0
2024-04-24,GLD,validacion,DQN,0,1,0.0059457569557404,214.63999938964844,0.005963468053189851,0.0
2024-04-25,GLD,validacion,DQN,0,1,0.0032366836371748,215.9199981689453,0.003241927353549105,0.0
2024-04-26,GLD,validacion,DQN,0,1,-0.0020332837588085,216.6199951171875,-0.0020312180376895117,0.0
2024-04-29,GLD,validacion,DQN,0,1,-0.0201385041179373,216.17999267578125,-0.01993707884456136,0.0
2024-04-30,GLD,validacion,DQN,0,1,0.0090213374183556,211.8699951171875,0.009062152325454773,0.0
2024-05-01,GLD,validacion,DQN,0,1,-0.0030918623251211,213.7899932861328,-0.0030870874411646366,0.0
2024-05-02,GLD,validacion,DQN,0,1,-0.000797944909942,213.1300048828125,-0.000797626636562852,0.0
2024-05-03,GLD,validacion,DQN,0,1,0.0104634279333738,212.9600067138672,0.010518361024399481,0.0
2024-05-06,GLD,validacion,DQN,0,1,-0.0046109404994196,215.1999969482422,-0.0046003264331508425,0.0
2024-05-07,GLD,validacion,DQN,0,1,-0.0029453952906236,214.2100067138672,-0.0029410618695047096,0.0
2024-05-08,GLD,validacion,DQN,0,1,0.0156554198611632,213.5800018310547,0.015778607960932747,0.0
2024-05-09,GLD,validacion,DQN,0,1,0.0080797838943197,216.9499969482422,0.008112513438038392,0.0
2024-05-10,GLD,validacion,DQN,0,1,-0.0112653199553876,218.7100067138672,-0.011202103844459941,0.0
2024-05-13,GLD,validacion,DQN,0,1,0.0084264427207498,216.2599945068359,0.008462045119477226,0.0
2024-05-14,GLD,validacion,DQN,0,1,0.0127570324481877,218.08999633789065,0.012838750510223615,0.0
2024-05-15,GLD,validacion,DQN,0,1,-0.0039009421414324,220.88999938964844,-0.003893343350662583,0.0
2024-05-16,GLD,validacion,DQN,0,1,0.0163631628294417,220.02999877929688,0.01649777258988027,0.0
2024-05-17,GLD,validacion,DQN,0,1,0.0040158632080744,223.66000366210935,0.004023937591649256,0.0
2024-05-20,GLD,validacion,DQN,0,1,-0.0014706294501548,224.55999755859375,-0.001469548604571011,0.0
2024-05-21,GLD,validacion,DQN,0,1,-0.0185448675645655,224.22999572753903,-0.01837396956557786,0.0
2024-05-22,GLD,validacion,DQN,0,1,-0.0201461480391864,220.11000061035156,-0.019944570339717596,0.0
2024-05-23,GLD,validacion,DQN,0,1,0.0009266841017383,215.72000122070312,0.0009271136061118861,0.0
2024-05-24,GLD,validacion,DQN,0,1,0.0104582937944146,215.9199981689453,0.010513172896031457,0.0
2024-05-28,GLD,validacion,DQN,0,1,-0.0093473628703688,218.19000244140625,-0.009303812074717014,0.0
2024-05-29,GLD,validacion,DQN,0,1,0.0018949634848047,216.16000366210935,0.0018967600627463783,0.0
2024-05-30,GLD,validacion,DQN,0,1,-0.0058814360935925,216.57000732421875,-0.005864174306277126,0.0
2024-05-31,GLD,validacion,DQN,0,1,0.0088782519267913,215.3000030517578,0.008917780500373451,0.0
2024-06-03,GLD,validacion,DQN,0,1,-0.00901759641821,217.22000122070312,-0.008977059834655257,0.0
2024-06-04,GLD,validacion,DQN,0,1,0.0117759932192947,215.27000427246097,0.011845603201318724,0.0
2024-06-05,GLD,validacion,DQN,0,1,0.0073641743967564,217.82000732421875,0.0073913566129215486,0.0
2024-06-06,GLD,validacion,DQN,0,1,-0.0363355128406583,219.42999267578125,-0.03568330143379649,0.0
2024-06-07,GLD,validacion,DQN,0,1,0.0091264084806261,211.6000061035156,0.009168181127878473,0.0
2024-06-10,GLD,validacion,DQN,0,1,0.0028525382508944,213.5399932861328,0.002856610609396302,0.0
2024-06-11,GLD,validacion,DQN,0,1,0.0026581839081537,214.1499938964844,0.002661720011508653,0.0
2024-06-12,GLD,validacion,DQN,0,1,-0.0081835430171976,214.72000122070312,-0.008150148984962155,0.0
2024-06-13,GLD,validacion,DQN,0,1,0.0128762895266324,212.97000122070312,0.01295954590325471,0.0
2024-06-14,GLD,validacion,DQN,0,1,-0.0052051757004507,215.72999572753903,-0.005191652247571503,0.0
2024-06-17,GLD,validacion,DQN,0,1,0.0039992641040523,214.61000061035156,0.004007271832187214,0.0
2024-06-18,GLD,validacion,DQN,0,1,0.0124070609422332,215.47000122070312,0.012484347826456226,0.0
2024-06-20,GLD,validacion,DQN,0,1,-0.0156145125771135,218.16000366210935,-0.015493238109985845,0.0
2024-06-21,GLD,validacion,DQN,0,1,0.0039497558204108,214.77999877929688,0.003957566385821038,0.0
2024-06-24,GLD,validacion,DQN,0,1,-0.0049745904122726,215.6300048828125,-0.004962237629221576,0.0
2024-06-25,GLD,validacion,DQN,0,1,-0.009271011435783,214.55999755859375,-0.00922816811180444,0.0
2024-06-26,GLD,validacion,DQN,0,1,0.0112731442499241,212.5800018310547,0.0113369255873123,0.0
2024-06-27,GLD,validacion,DQN,0,1,9.297215668006984e-05,214.9900054931641,9.297647872497096e-05,0.0
2024-06-28,GLD,validacion,DQN,0,1,0.0026012036358742,215.0099945068359,0.0026045897013639366,0.0
2024-07-01,GLD,validacion,DQN,0,1,-4.643502198142268e-05,215.57000732421875,-4.643394389247657e-05,0.0
2024-07-02,GLD,validacion,DQN,0,1,0.0112099336370619,215.55999755859375,0.011273000380832779,0.0
2024-07-03,GLD,validacion,DQN,0,1,0.0133966607346945,217.9900054931641,0.013486798057396908,0.0
2024-07-05,GLD,validacion,DQN,0,1,-0.0124796220872563,220.92999267578125,-0.012402074526820654,0.0
2024-07-08,GLD,validacion,DQN,0,1,0.0016943111880905,218.19000244140625,0.0016957473442755077,0.0
2024-07-09,GLD,validacion,DQN,0,1,0.0036536533844153,218.55999755859375,0.0036603361122537897,0.0
2024-07-10,GLD,validacion,DQN,0,1,0.0175780011601844,219.36000061035156,0.017733403441032036,0.0
2024-07-11,GLD,validacion,DQN,0,1,-0.0006272936376368,223.25,-0.0006270969301161657,0.0
2024-07-12,GLD,validacion,DQN,0,1,0.0032219172131206,223.11000061035156,0.0032271131671973976,0.0
2024-07-15,GLD,validacion,DQN,0,1,0.0197298778200488,223.8300018310547,0.019925798233449015,0.0
2024-07-16,GLD,validacion,DQN,0,1,-0.0046540195707981,228.2899932861328,-0.00464320640311729,0.0
2024-07-17,GLD,validacion,DQN,0,1,-0.0064016331545465,227.22999572753903,-0.006381186355259062,0.0
2024-07-18,GLD,validacion,DQN,0,1,-0.0181006622306462,225.77999877929688,-0.017937829186174967,0.0
2024-07-19,GLD,validacion,DQN,0,1,0.0003156824791686,221.72999572753903,0.00031573231212608625,0.0
2024-07-22,GLD,validacion,DQN,0,1,0.0035105070964616,221.8000030517578,0.003516676143213915,0.0
2024-07-23,GLD,validacion,DQN,0,1,-0.0035105070964615,222.5800018310547,-0.003504352470483453,0.0
2024-07-24,GLD,validacion,DQN,0,1,-0.0157684006136557,221.8000030517578,-0.01564473026582145,0.0
2024-07-25,GLD,validacion,DQN,0,1,0.0104794243898432,218.3300018310547,0.010534525866662892,0.0
2024-07-26,GLD,validacion,DQN,0,1,-0.0014060442276131,220.6300048828125,-0.001405056210547581,0.0
2024-07-29,GLD,validacion,DQN,0,1,0.0099359361835447,220.32000732421875,0.00998546148831917,0.0
2024-07-30,GLD,validacion,DQN,0,1,0.0179486801762796,222.52000427246097,0.018110725786084154,0.0
2024-07-31,GLD,validacion,DQN,0,1,-0.0034488837098833,226.5500030517578,-0.0034429431418662826,0.0
2024-08-01,GLD,validacion,DQN,0,1,-0.0019064443892985,225.77000427246097,-0.0019046282784818448,0.0
2024-08-02,GLD,validacion,DQN,0,1,-0.0127731657626246,225.33999633789065,-0.012691935106198862,0.0
2024-08-05,GLD,validacion,DQN,0,1,-0.00803289128685,222.47999572753903,-0.008000713832612222,0.0
2024-08-06,GLD,validacion,DQN,0,1,-0.0006798590470787,220.6999969482422,-0.0006796279952806041,0.0
2024-08-07,GLD,validacion,DQN,0,1,0.0155662288057779,220.5500030517578,0.015688013635012727,0.0
2024-08-08,GLD,validacion,DQN,0,1,0.0024522519879112,224.0099945068359,0.0024552612171106505,0.0
2024-08-09,GLD,validacion,DQN,0,1,0.0169993545119223,224.55999755859375,0.0171446657702738,0.0
2024-08-12,GLD,validacion,DQN,0,1,-0.0015335341694868,228.41000366210935,-0.0015323589068075676,0.0
2024-08-13,GLD,validacion,DQN,0,1,-0.0081891913335011,228.05999755859375,-0.008155751250824567,0.0
2024-08-14,GLD,validacion,DQN,0,1,0.0031339290416113,226.1999969482422,0.0031388449312385516,0.0
2024-08-15,GLD,validacion,DQN,0,1,0.0221408117352881,226.91000366210935,0.022387738526589356,0.0
2024-08-16,GLD,validacion,DQN,0,1,-0.0016393656726292,231.9900054931641,-0.0016380226467286724,0.0
2024-08-19,GLD,validacion,DQN,0,1,0.0036632708025022,231.61000061035156,0.0036699887797402146,0.0
2024-08-20,GLD,validacion,DQN,0,1,-0.0013345079227064,232.4600067138672,-0.0013336178629831281,0.0
2024-08-21,GLD,validacion,DQN,0,1,-0.012047289256478,232.1499938964844,-0.011975011209935627,0.0
2024-08-22,GLD,validacion,DQN,0,1,0.0114871943432589,229.3699951171875,0.011553425520716048,0.0
2024-08-23,GLD,validacion,DQN,0,1,0.0031842629268951,232.02000427246097,0.0031893380775305,0.0
2024-08-26,GLD,validacion,DQN,0,1,0.0027030152296242,232.7599945068359,0.0027066716690182287,0.0
2024-08-27,GLD,validacion,DQN,0,1,-0.007051666972008,233.38999938964844,-0.007026862307456556,0.0
2024-08-28,GLD,validacion,DQN,0,1,0.0051646207163568,231.75,0.005177980359189521,0.0
2024-08-29,GLD,validacion,DQN,0,1,-0.0071515197828322,232.9499969482422,-0.0071260085162318885,0.0
2024-08-30,GLD,validacion,DQN,0,1,-0.0043329502735323,231.2899932861328,-0.004323576587954095,0.0
2024-09-03,GLD,validacion,DQN,0,1,0.0006077417877377,230.2899932861328,0.0006079265001952459,0.0
2024-09-04,GLD,validacion,DQN,0,1,0.0082977849059199,230.42999267578125,0.0083323069425074,0.0
2024-09-05,GLD,validacion,DQN,0,1,-0.0074301658514056,232.3500061035156,-0.007402630408956348,0.0
2024-09-06,GLD,validacion,DQN,0,1,0.0041970561043253,230.6300048828125,0.00420587607928971,0.0
2024-09-09,GLD,validacion,DQN,0,1,0.0043944278678481,231.6000061035156,0.004404097525006106,0.0
2024-09-10,GLD,validacion,DQN,0,1,-0.0015918222264343,232.6199951171875,-0.0015905559494190996,0.0
2024-09-11,GLD,validacion,DQN,0,1,0.0174147634461192,232.25,0.017567284525531416,0.0
2024-09-12,GLD,validacion,DQN,0,1,0.0098945708274604,236.3300018310547,0.009943683944142193,0.0
2024-09-13,GLD,validacion,DQN,0,1,-8.375168155593023e-05,238.67999267578125,-8.374817448175698e-05,0.0
2024-09-16,GLD,validacion,DQN,0,1,-0.0055462634787813,238.66000366210935,-0.005530911354914371,0.0
2024-09-17,GLD,validacion,DQN,0,1,-0.0077403447317757,237.33999633789065,-0.007710465405289062,0.0
2024-09-18,GLD,validacion,DQN,0,1,0.0154212364194876,235.5099945068359,0.015540757281972323,0.0
2024-09-19,GLD,validacion,DQN,0,1,0.0126305576825315,239.1699981689453,0.012710660066880462,0.0
2024-09-20,GLD,validacion,DQN,0,1,0.001938526716101,242.2100067138672,0.0019404068737311638,0.0
2024-09-23,GLD,validacion,DQN,0,1,0.0138724051716508,242.67999267578125,0.013969073474328483,0.0
2024-09-24,GLD,validacion,DQN,0,1,-0.0013827232563759,246.07000732421875,-0.0013817677350319755,0.0
2024-09-25,GLD,validacion,DQN,0,1,0.0050739895820529,245.72999572753903,0.005086884066794774,0.0
2024-09-26,GLD,validacion,DQN,0,1,-0.0079674870876455,246.97999572753903,-0.007935830791900479,0.0
2024-09-27,GLD,validacion,DQN,0,1,-0.0080315409050221,245.02000427246097,-0.00799937425389842,0.0
2024-09-30,GLD,validacion,DQN,0,1,0.0104365981433151,243.05999755859375,0.010491249392624056,0.0
2024-10-01,GLD,validacion,DQN,0,1,0.0002035664766649,245.61000061035156,0.00020358719772612483,0.0
2024-10-02,GLD,validacion,DQN,0,1,-0.00069224543445,245.66000366210935,-0.0006920058878574417,0.0
2024-10-03,GLD,validacion,DQN,0,1,-0.001998025038998,245.4900054931641,-0.001996030315693307,0.0
2024-10-04,GLD,validacion,DQN,0,1,-0.0033935140367649,245.0,-0.003387762575733356,0.0
2024-10-07,GLD,validacion,DQN,0,1,-0.0073992324943445,244.1699981689453,-0.00737192556520538,0.0
2024-10-08,GLD,validacion,DQN,0,1,-0.0054610705017173,242.3699951171875,-0.005446185963701661,0.0
2024-10-09,GLD,validacion,DQN,0,1,0.0073160647670896,241.0500030517578,0.007342892553628686,0.0
2024-10-10,GLD,validacion,DQN,0,1,0.0108542868688607,242.82000732421875,0.010913408354139524,0.0
